fold,sample,protein,spearman,pearson,namesake_spearman,n_spots
holdout_breast_cancer,D1LN,EPCAM,0.1323529411764706,0.3225269019603729,,16
holdout_breast_cancer,D1LN,FCGR3A,0.5705882352941177,0.44358035922050476,-0.36407282184728257,16
holdout_breast_cancer,D1LN,HLA_DRA,0.7235294117647059,0.7540060877799988,,16
holdout_breast_cancer,D1LN,ITGAM,0.911764705882353,0.887946367263794,0.28592962068395955,16
holdout_breast_cancer,D1LN,ITGAX,0.43529411764705883,0.6028715968132019,0.4266783726810911,16
holdout_breast_cancer,D1LN,KRT5,0.21176470588235297,0.3657071888446808,0.2520504151250418,16
holdout_breast_cancer,D1LN,MS4A1,0.7441176470588236,0.8536155819892883,0.8294117647058824,16
holdout_breast_cancer,D1LN,PAX5,0.7323529411764707,0.8538756966590881,0.5575245495852039,16
holdout_breast_cancer,D1LN,PCNA,0.5617647058823529,0.5951598286628723,,16
holdout_breast_cancer,D1LN,PDCD1,0.8470588235294119,0.8032504320144653,,16
holdout_breast_cancer,D1LN,PECAM1,0.8676470588235294,0.83382648229599,0.6597749845993179,16
holdout_breast_cancer,D1LN,PTPRC_1,0.07352941176470588,0.1654711365699768,-0.4832256964561821,16
holdout_breast_cancer,D1LN,PTPRC_2,0.3205882352941176,0.22640153765678406,0.09060481808553413,16
holdout_breast_cancer,D1LN,SDC1,-0.22941176470588234,-0.21492549777030945,0.0679438612859544,16
holdout_breast_cancer,D1LN,VIM,0.32647058823529407,0.11239371448755264,,16
holdout_breast_cancer,D1TNSL,ACTA2,0.765611803049281,0.641122043132782,0.3301303165507122,2941
holdout_breast_cancer,D1TNSL,BCL2,0.57308661662184,0.631030261516571,0.3066035615280799,2941
holdout_breast_cancer,D1TNSL,CCR7,0.29479313968269055,0.3781130313873291,0.1817785081396775,2941
holdout_breast_cancer,D1TNSL,CD14,0.13942058737165028,0.11238162964582443,-0.0033134577846871075,2941
holdout_breast_cancer,D1TNSL,CD163,0.2012769927550911,0.16944348812103271,0.14115886561782445,2941
holdout_breast_cancer,D1TNSL,CD19,0.24102997465310752,0.1853833794593811,0.21214032311709075,2941
holdout_breast_cancer,D1TNSL,CD27,0.1641988121693976,0.15572702884674072,0.08882123124864928,2941
holdout_breast_cancer,D1TNSL,CD274,0.552956102101486,0.5161914229393005,,2941
holdout_breast_cancer,D1TNSL,CD3E,0.8151352636969015,0.8269643783569336,0.604380248637322,2941
holdout_breast_cancer,D1TNSL,CD4,0.2909135516717244,0.26675182580947876,0.15176310903953377,2941
holdout_breast_cancer,D1TNSL,CD40,0.23851042369656145,0.16949856281280518,0.2451276839452547,2941
holdout_breast_cancer,D1TNSL,CD68,0.15590116400061044,0.18046486377716064,,2941
holdout_breast_cancer,D1TNSL,CD8A,0.7442086021269714,0.748052179813385,0.3176818023816297,2941
holdout_breast_cancer,D1TNSL,CEACAM8,0.47022388668061,0.4482366442680359,,2941
holdout_breast_cancer,D1TNSL,CR2,0.3962546010052787,0.3766373097896576,0.27202829847063775,2941
holdout_breast_cancer,D1TNSL,CXCR5,0.7190883450121285,0.6461261510848999,0.4255581692917663,2941
holdout_breast_cancer,D1TNSL,EPCAM,0.06651642864199772,0.06012953445315361,0.050392940160800724,2941
holdout_breast_cancer,D1TNSL,FCGR3A,0.15302626011443235,0.11074189096689224,0.023511988639529857,2941
holdout_breast_cancer,D1TNSL,HLA_DRA,0.6265612739439209,0.6185161471366882,,2941
holdout_breast_cancer,D1TNSL,ITGAM,0.2151664496817301,0.27591821551322937,0.044892689181128716,2941
holdout_breast_cancer,D1TNSL,ITGAX,0.3731511270241939,0.36274048686027527,0.2175301826605746,2941
