gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
CYP27A1,4.594461286298288,5.6102315089721015,0.00044199556411500063,0.11075005368625926,True,4.594461286298288,0.0
DUSP18,4.7111325911241755,5.605170403291271,0.00044468798249914485,0.11075005368625926,True,4.7111325911241755,0.0
LINC01605,4.353470474571598,5.601427068465603,0.00044669090682767883,0.11075005368625926,True,4.353470474571598,0.0
SLC16A5,4.732584312104313,5.584049525337515,0.0004561190836831372,0.11126362938102849,True,4.732584312104313,0.0
GLIPR2,4.166094400489604,5.502672404382167,0.0005032612987049932,0.1170615803577072,True,4.166094400489604,0.0
DDIT3,4.492926108937627,5.499121489660691,0.0005054361828821173,0.1170615803577072,True,4.492926108937627,0.0
ALDH2,4.949856981664587,5.492670530241236,0.0005094136206543544,0.1170615803577072,True,4.949856981664587,0.0
CCDC113,3.7422772061617935,5.480861479803135,0.0005167835476800251,0.1170615803577072,True,3.7422772061617935,0.0
TRIB3,4.233028607426605,5.477998077351424,0.0005185880642664892,0.1170615803577072,True,4.233028607426605,0.0
SH2D4A,4.059982233152132,5.462658975175529,0.0005283726937705171,0.11721132908676525,True,4.059982233152132,0.0
PTGER2,-3.953895884590033,-5.445033647441941,0.0005398653190544005,0.11721132908676525,True,0.0,3.953895884590033
OCLN,3.8678074190310814,5.441048471140688,0.0005425015231468902,0.11721132908676525,True,3.8678074190310814,0.0
CNTNAP5,-5.196565764285192,-5.32349241036961,0.0006269510807055738,0.13354941048719857,True,0.0,5.196565764285192
PRDX6,5.426825176848136,5.28907807877857,0.0006543127846106005,0.1363465929752923,True,6.360888514521109,0.9340633376729729
TNFRSF25,4.761390462780446,5.284422725408432,0.0006581130181960023,0.1363465929752923,True,4.761390462780446,0.0
AC007563.2,-4.723104779720919,-5.18744910115422,0.0007430037656553522,0.150845039163969,True,0.0,4.723104779720919
AL161421.1,-3.44804904227699,-5.182079044140061,0.0007480413870204757,0.150845039163969,True,0.0,3.44804904227699
SUPT4H1,4.202815235881356,5.1503998259826105,0.0007785268875098496,0.15492685061446007,True,4.202815235881356,0.0
RALGPS1,4.637002572645771,5.025655286479674,0.0009124047327646141,0.17851204169359325,True,5.60068862054734,0.9636860479015689
LYPLA2,3.6884634169472843,5.011426382029789,0.0009292005782518647,0.17851204169359325,True,3.6884634169472843,0.0
AC011389.1,4.738758688163734,5.0087015860830935,0.0009324551238953892,0.17851204169359325,True,4.738758688163734,0.0
LINC01033,3.5941120959904276,4.989372807309024,0.0009559005796189302,0.17965441662706932,True,3.5941120959904276,0.0
LINC01470,-4.818238313671914,-4.974845207590509,0.0009739439489553645,0.17965441662706932,True,0.5975007971842463,5.415739110856161
EBP,4.062031068261989,4.965715059485045,0.0009854728360414063,0.17965441662706932,True,4.062031068261989,0.0
B4GALT4,4.430507073384718,4.965349624644083,0.0009859373565225308,0.17965441662706932,True,4.430507073384718,0.0
FIBP,4.977716873393944,4.9381081578880055,0.0010212442422991813,0.18192093323309386,True,4.977716873393944,0.0
MPC2,4.593054051831011,4.9291139423365005,0.0010332011135190488,0.18192093323309386,True,4.593054051831011,0.0
TAPBPL,4.769474195037441,4.928172221461806,0.0010344617996592218,0.18192093323309386,True,4.769474195037441,0.0
AC132872.1,3.9098749887601576,4.854053675043666,0.001139123814766079,0.19802423648876066,True,3.9098749887601576,0.0
ARHGAP4,3.8270049729260958,4.815030508316415,0.0011988013254192271,0.20603035506409537,True,3.8270049729260958,0.0
WDR54,4.2276961941430296,4.755758071894833,0.0012960295877238038,0.2202376571318518,True,4.2276961941430296,0.0
PRDM15,4.7634576302679426,4.7398355434578985,0.0013235818444337934,0.22082641925267407,True,4.7634576302679426,0.0
GLRX2,4.24253249832999,4.736919378112202,0.0013286963866697527,0.22082641925267407,True,4.24253249832999,0.0
MIB2,4.6128383847754515,4.727503317151315,0.001345357557899608,0.22116508375732252,True,5.68126835388788,1.0684299691124288
CFAP58,4.212538244836731,4.708452817693573,0.0013797626456276658,0.22438204572551418,True,4.212538244836731,0.0
ZNF582,3.6150870337693783,4.6737295693519645,0.0014449491475262838,0.23248309475731402,True,3.6150870337693783,0.0
