gene,log2FC,t,p,q,expressed,mean_eoPE,mean_ctrl
LIPI,4.083633903005696,2.958518290757484,0.020445960009000768,0.9999235661907606,True,5.788956736254612,1.7053228332489156
PFDN4,1.9134659868518655,2.956455647846942,0.020506927796997823,0.9999235661907606,True,4.701315928960843,2.787849942108977
CILP,1.439429816333866,2.9534175307535437,0.020597077975382527,0.9999235661907606,True,4.77305925967658,3.333629443342714
EPB41L1,1.669390749425724,2.942830622503486,0.020914501070518045,0.9999235661907606,True,5.4405510733238645,3.7711603238981404
AC096719.1,-2.2181212972840973,-2.942218452918457,0.020933012425675118,0.9999235661907606,True,1.8647917306706447,4.082913027954742
RASSF1,1.1614086830396078,2.9420838936533444,0.020937083667613283,0.9999235661907606,True,6.047958093397037,4.886549410357429
CACTIN,1.9791274653672293,2.9357072306989904,0.021130976217744075,0.9999235661907606,True,3.462254705847898,1.4831272404806688
TMIGD3,-2.3663444474073705,-2.9302841406738662,0.021297361744959307,0.9999235661907606,True,0.0,2.3663444474073705
LINC00939,2.0712564590489384,2.927663313680399,0.021378265041335123,0.9999235661907606,True,2.0712564590489384,0.0
LINC02036,-2.5914095894867692,-2.9229504943447364,0.0215245618321193,0.9999235661907606,True,0.20034554293953427,2.7917551324263035
AL354707.1,-1.8730669864771263,-2.919529849244373,0.021631406263968332,0.9999235661907606,True,0.0,1.8730669864771263
